Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
602	10.0000	0.9353	0.9127
603	12.0000	1.1223	1.0953
604	14.0000	1.3094	1.2778
605	12.0000	1.1223	1.0953
606	14.0000	1.3094	1.2778
607	9.0000	0.8418	0.8215
608	12.0000	1.1223	1.0953
609	11.0000	1.0288	1.0040
610	10.0000	0.9353	0.9127
611	12.0000	1.1223	1.0953
612	9.0000	0.8418	0.8215
613	12.0000	1.1223	1.0953
614	8.0000	0.7482	0.7302
615	12.0000	1.1223	1.0953
616	10.0000	0.9353	0.9127
617	10.0000	0.9353	0.9127
618	14.0000	1.3094	1.2778
619	12.0000	1.1223	1.0953
620	14.0000	1.3094	1.2778
621	14.0000	1.3094	1.2778
622	12.0000	1.1223	1.0953
623	13.0000	1.2159	1.1866
624	11.0000	1.0288	1.0040
625	12.0000	1.1223	1.0953
626	10.0000	0.9353	0.9127
627	14.0000	1.3094	1.2778
628	14.0000	1.3094	1.2778
629	13.0000	1.2159	1.1866
630	10.0000	0.9353	0.9127
631	14.0000	1.3094	1.2778
632	12.0000	1.1223	1.0953
633	10.0000	0.9353	0.9127
634	12.0000	1.1223	1.0953
635	14.0000	1.3094	1.2778
636	12.0000	1.1223	1.0953
637	14.0000	1.3094	1.2778
638	14.0000	1.3094	1.2778
639	9.0000	0.8418	0.8215
640	11.0000	1.0288	1.0040
641	9.0000	0.8418	0.8215
642	10.0000	0.9353	0.9127
643	9.0000	0.8418	0.8215
644	12.0000	1.1223	1.0953
645	10.0000	0.9353	0.9127
646	12.0000	1.1223	1.0953
647	13.0000	1.2159	1.1866
648	10.0000	0.9353	0.9127
649	2.0000	0.1871	0.1825
650	12.0000	1.1223	1.0953
651	10.0000	0.9353	0.9127
652	10.0000	0.9353	0.9127
653	10.0000	0.9353	0.9127
654	13.0000	1.2159	1.1866
655	10.0000	0.9353	0.9127
656	12.0000	1.1223	1.0953
657	10.0000	0.9353	0.9127
658	14.0000	1.3094	1.2778
659	12.0000	1.1223	1.0953
660	9.0000	0.8418	0.8215
661	12.0000	1.1223	1.0953
662	12.0000	1.1223	1.0953
663	6.0000	0.5612	0.5476
664	12.0000	1.1223	1.0953
665	9.0000	0.8418	0.8215
666	11.0000	1.0288	1.0040
667	12.0000	1.1223	1.0953
668	14.0000	1.3094	1.2778
669	8.0000	0.7482	0.7302
670	8.0000	0.7482	0.7302
671	14.0000	1.3094	1.2778
672	10.0000	0.9353	0.9127
673	12.0000	1.1223	1.0953
674	11.0000	1.0288	1.0040
675	13.0000	1.2159	1.1866
676	12.0000	1.1223	1.0953
677	12.0000	1.1223	1.0953
678	14.0000	1.3094	1.2778
679	10.0000	0.9353	0.9127
680	11.0000	1.0288	1.0040
681	13.0000	1.2159	1.1866
682	12.0000	1.1223	1.0953
683	11.0000	1.0288	1.0040
684	10.0000	0.9353	0.9127
685	8.0000	0.7482	0.7302
686	12.0000	1.1223	1.0953
687	9.0000	0.8418	0.8215
688	13.0000	1.2159	1.1866
689	12.0000	1.1223	1.0953
690	13.0000	1.2159	1.1866
691	13.0000	1.2159	1.1866
692	12.0000	1.1223	1.0953
693	12.0000	1.1223	1.0953
694	12.0000	1.1223	1.0953
695	10.0000	0.9353	0.9127
696	10.0000	0.9353	0.9127
697	9.0000	0.8418	0.8215
698	14.0000	1.3094	1.2778
