OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hominid_mean	Nasonia2_mean	Mosquito_mean	Peromyscus_mean	Drosophila2_mean
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina	144.139173851	3.66701543082e-30	3.56460328816e-29	3.95670964986e-27	0.000290008074279	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;Other;Other	144.139173851	3.66701543082e-30	3.56460328816e-29	3.95670964986e-27	0.000492535230429	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;Other	143.827802168	4.27562809089e-30	4.11910956257e-29	4.61340271007e-27	0.0	0.0	0.0	0.00107619585057	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella	143.604044214	4.7744291353e-30	4.55894605044e-29	5.15160903699e-27	0.0016620358785	0.000152126976512	1.49486886263e-05	0.00262051111803	0.000114398250828
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other	142.708168564	7.42639399815e-30	7.02901677544e-29	8.01307912401e-27	0.000449363213182	0.0109431754856	0.000414574786848	1.68821114579e-05	0.000104771162591
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	142.30653574	9.05283073145e-30	8.49391683412e-29	9.76800435924e-27	0.00226415630469	0.0	0.0	1.79319054505e-05	0.000160055665343
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax	140.853503276	1.85315303367e-29	1.72375183046e-28	1.99955212333e-26	2.37687966692e-05	0.00269424820314	0.000544597884436	0.0	0.00230461752001
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	137.15983147	1.1444713501e-28	1.05545691176e-27	1.23488458676e-25	0.000844072021379	3.97701783105e-05	0.0	0.00478613095409	0.00229022206946
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	136.900294124	1.30062475355e-28	1.18930009244e-27	1.40337410908e-25	0.00307254193899	0.0124500667538	0.00349697239255	4.49826860877e-05	0.00390962575862
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter	136.373011727	1.6865458844e-28	1.52922941955e-27	1.81978300927e-25	0.00103651289529	0.0	0.0	0.00113992750998	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other	136.321901848	1.72956181471e-28	1.55516433173e-27	1.86619719808e-25	0.0037071673739	0.00274440006227	0.0010643426562	0.0	0.000634291295322
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	135.370322874	2.76420854139e-28	2.46494298856e-27	2.98258101616e-25	0.00396075059824	1.0947244106e-05	1.41769348555e-05	1.94046648814e-06	0.00128213913006
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	134.446792383	4.35695740569e-28	3.85340741045e-27	4.70115704074e-25	0.017292683621	0.000207924414701	3.60702040782e-05	0.000505387976157	0.000205269931417
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other;Other	133.637487045	6.49139654086e-28	5.6944852582e-27	7.00421686759e-25	3.3977293631e-06	0.000161552609057	0.00333957871619	0.0	9.14743971653e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	133.29893708	7.66951639828e-28	6.67371628527e-27	8.27540819374e-25	0.00441337106465	0.0	1.23368764229e-05	3.35483742338e-05	0.000243090869787
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	132.859898402	9.52121695465e-28	8.21871447526e-27	1.02733930941e-24	0.000308223650189	1.50303161477e-06	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];Other	132.607138394	1.07836023173e-27	9.234529286e-27	1.16355069004e-24	4.44523566072e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__	132.491769636	1.14141476778e-27	9.65944936801e-27	1.23158653443e-24	3.15637298685e-05	0.000387639812241	0.000442754414591	0.0	0.0619464026685
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	132.483834781	1.14588463309e-27	9.65944936801e-27	1.23640951911e-24	0.00275006026504	0.000730030160051	9.30553777452e-06	0.0	0.000248976450636
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__	132.251397224	1.2848806814e-27	1.07471802731e-26	1.38638625523e-24	0.00229059404512	7.5705384924e-06	0.0005396665433	0.0	1.32887826974e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	131.868674935	1.55142233281e-27	1.28768053623e-26	1.6739846971e-24	4.09102626117e-05	0.0	0.0	0.0	1.654172153e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	131.052330011	2.31921283823e-27	1.91025240645e-26	2.50243065244e-24	0.000613679082911	0.00121252145286	0.00995611886291	0.0	0.00045585030774
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	130.79530531	2.63216462746e-27	2.15159517653e-26	2.84010563302e-24	0.0434948689396	0.000135700256983	0.000153770150907	0.000197769844077	0.00299356182328
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	130.343374809	3.28827396085e-27	2.66770496523e-26	3.54804760375e-24	0.000151550028439	0.00138800714967	0.00123353110778	0.0	1.72998698755e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	129.190290181	5.80171814752e-27	4.67168200088e-26	6.26005388118e-24	0.000104912100289	0.0	9.28427522305e-06	0.0	1.46346011379e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__	129.057924574	6.19242915161e-27	4.94935633673e-26	6.68163105459e-24	0.00129100558439	0.00338170367978	0.00140651433023	0.0	0.0053472377982
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas	128.978298002	6.44002855693e-27	5.10940500951e-26	6.94879081293e-24	5.1591305478e-05	0.000635113573369	0.013898138146	0.0	0.000299032959749
k__Bacteria;p__OD1;c__ZB2;o__;f__;g__	127.895905571	1.09729258027e-26	8.64218024901e-26	1.18397869411e-23	0.0	0.00224654562892	0.000174759561842	0.0	0.00115493626865
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	124.926310426	4.73279865499e-26	3.70049981792e-25	5.10668974873e-23	0.00101567912117	0.00176192117502	0.0064371224333	0.0	1.2608144835e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella	123.661462934	8.81914793284e-26	6.84594289175e-25	9.51586061953e-23	2.24685270357e-06	9.21151018137e-06	0.000250402459568	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	123.235110189	1.08775713499e-25	8.38349963324e-25	1.17368994865e-22	0.0436277296688	0.000302493533199	9.01824661838e-07	0.000353871162538	0.000629430591368
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__YRC22	123.002064699	1.21991117606e-25	9.33534864514e-25	1.31628415896e-22	0.00117530538448	2.07264119083e-05	0.0	0.00101465150715	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter	121.384751605	2.70313409781e-25	2.05400119123e-24	2.91668169154e-22	0.00103615938691	0.0	0.0	0.000303667611541	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09;f__;g__	121.150970533	3.03255616676e-25	2.28820147128e-24	3.27212810393e-22	0.00030327307828	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__R4-45B;g__	121.077313254	3.14444133443e-25	2.35614736101e-24	3.39285219985e-22	0.00108724487332	0.0	0.0	5.41711809317e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	120.928871834	3.38261858026e-25	2.5171347918e-24	3.6498454481e-22	0.0140040962128	0.00399869941111	0.0251165575816	0.000610455152066	0.00163876572338
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	119.607217926	6.47965654716e-25	4.7887324756e-24	6.99154941438e-22	0.000201450449196	0.00309780659674	0.000108523028976	0.0	0.00176744897664
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	118.917791946	9.09472959869e-25	6.67565526325e-24	9.81321323698e-22	3.67507425798e-05	0.00130487769843	1.33107051346e-06	0.0	1.96127089041e-05
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma	118.853220191	9.38813635155e-25	6.84445886711e-24	1.01297991233e-21	3.13766876255e-05	0.0	0.0	0.00338739018764	1.83456504834e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Azospirillum	118.090353768	1.36610356539e-24	9.89279024868e-24	1.47402574705e-21	9.55939393463e-06	0.000303616303644	0.00180132139872	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	116.771126973	2.61308078628e-24	1.87967611227e-23	2.8195141684e-21	5.88236526576e-05	7.39899369098e-05	0.0	0.000566780590057	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	115.244431412	5.53416257334e-24	3.95454398452e-23	5.97136141663e-21	0.00180838480769	2.01688536427e-06	0.0	0.00127973226805	0.0040777932977
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	114.952603879	6.38762081322e-24	4.53437030096e-23	6.89224285747e-21	0.00791423046433	0.000235938750624	0.0149526239392	0.0	2.85823305926e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	113.882601376	1.0806761305e-23	7.62123885493e-23	1.1660495448e-20	0.000593469428254	0.0	0.0	0.00113998301963	3.31355234893e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	113.696629066	1.18408097381e-23	8.29625565417e-23	1.27762337074e-20	0.00167719477717	0.000867910973733	0.000314015327411	0.0348415208571	0.0279542594666
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Caldicellulosiruptoraceae;g__Caldicellulosiruptor	112.220947899	2.44481809335e-23	1.70190885337e-22	2.63795872272e-20	0.0	0.0	0.000426036076436	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	111.129349265	4.17939781879e-23	2.890750158e-22	4.50957024648e-20	0.000300092351247	0.0	1.7415215255e-05	1.20224097718e-06	2.635589887e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	109.770171391	8.14715661547e-23	5.39311778411e-22	8.79078198809e-20	8.54756972862e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__	109.770171391	8.14715661547e-23	5.39311778411e-22	8.79078198809e-20	0.00011787085028	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;Other	109.770171391	8.14715661547e-23	5.39311778411e-22	8.79078198809e-20	0.000380544900635	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Candidatus Azobacteroides	109.770171391	8.14715661547e-23	5.39311778411e-22	8.79078198809e-20	0.000339139809441	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__SHD-231	109.770171391	8.14715661547e-23	5.39311778411e-22	8.79078198809e-20	4.30154180688e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;Other	109.770171391	8.14715661547e-23	5.39311778411e-22	8.79078198809e-20	0.000156549230963	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__L7A_E11	109.770171391	8.14715661547e-23	5.39311778411e-22	8.79078198809e-20	5.7155196713e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	109.562646836	9.02115909415e-23	5.93526259914e-22	9.73383066259e-20	0.0020781035833	0.0	0.0	0.000717520848932	0.000954536105059
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	109.383350703	9.85138907419e-23	6.44221140064e-22	1.0629648811e-19	0.0630044725479	0.00123591502393	0.000814340736382	0.0221826449777	0.0015303358956
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	108.756784765	1.3399993809e-22	8.70999597586e-22	1.44585933199e-19	0.000703307321836	0.00103104795767	0.00307000594681	0.0	7.09739407398e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	107.953278205	1.98802422667e-22	1.28447792849e-21	2.14507814058e-19	1.96364756117e-05	0.000225949648106	0.00723805038891	0.0	0.000324128739553
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	106.615264401	3.83398456426e-22	2.46242222907e-21	4.13686934484e-19	0.00210933170588	0.00079362057476	5.62666879984e-05	0.0	0.000221207562435
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Leadbetterella	105.705473362	5.99178034465e-22	3.82552129697e-21	6.46513099188e-19	0.0115528741808	2.68977081041e-05	0.0	0.0	3.46496800897e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vogesella	105.400682083	6.95840552298e-22	4.41654091723e-21	7.50811955929e-19	0.0	0.0	0.00419960319817	0.0	1.34014880607e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__AF12	104.974898696	8.57516069237e-22	5.41087624975e-21	9.25259838706e-19	0.0	0.0	0.0	0.000810814203254	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	104.744432468	9.60175723637e-22	6.02342794072e-21	1.0360296058e-18	0.00225263896419	0.0	0.0	0.000144446599265	0.000229335146332
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__	104.362915723	1.15781995813e-21	7.22131638627e-21	1.24928773483e-18	0.000300203891847	0.000549085579981	0.000167715516892	0.0	0.000103692516553
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	104.212813275	1.24629841328e-21	7.72848268926e-21	1.34475598793e-18	0.000417079324993	1.58616546004e-05	1.53957476945e-05	0.00104879083855	8.98772959719e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vitreoscilla	103.929672337	1.43200993898e-21	8.82936413806e-21	1.54513872416e-18	0.00108909612353	0.0	0.0	0.0	1.26932689262e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio	103.505969005	1.76283410237e-21	1.08073749799e-20	1.90209799646e-18	0.000530441484927	1.19024664291e-06	0.0	0.0	3.84941302015e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;Other	102.594505782	2.75654450852e-21	1.68040199135e-20	2.97431152469e-18	6.46749921395e-05	2.68996535325e-06	0.000448604071989	0.0	7.83886855457e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	102.456643077	2.94936626103e-21	1.78784617733e-20	3.18236619565e-18	0.00364207642323	0.00086406374883	0.000115988230082	0.00609228989099	0.0267433489905
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__CF231	102.184062197	3.37119687642e-21	2.0321348769e-20	3.63752142966e-18	0.000126056380313	2.11134317043e-05	0.0	0.00267854082892	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	99.8720356337	1.04734075306e-20	6.27822595862e-20	1.13008067255e-17	8.0952858919e-05	5.08974463827e-05	1.18224527036e-05	0.0	1.80757736431e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	99.7936185525	1.08838268496e-20	6.48820396174e-20	1.17436491707e-17	0.01389572711	0.000512313646864	0.000190887182091	0.00212703077	1.46657312668e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	99.3459971178	1.35539984166e-20	8.03558477553e-20	1.46247642915e-17	0.000664304390755	0.0	0.0	0.0	3.78708892216e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;Other	98.5035085607	2.04826488438e-20	1.20769279249e-19	2.21007781025e-17	0.000775543823917	8.26162099119e-05	0.000119361186919	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Jonesiaceae;g__	98.4642453265	2.0880568828e-20	1.21129751427e-19	2.25301337654e-17	0.00166219269474	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other;Other	98.4642453265	2.0880568828e-20	1.21129751427e-19	2.25301337654e-17	8.4632286908e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;Other	98.4642453265	2.0880568828e-20	1.21129751427e-19	2.25301337654e-17	0.000207726224762	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__	98.1488454935	2.43705286452e-20	1.4061925352e-19	2.62958004082e-17	4.60701380738e-05	0.000149134649305	0.000923939946226	0.0	0.00124817717853
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Aquitalea	97.9982274739	2.62372064253e-20	1.50584817728e-19	2.83099457329e-17	0.0	0.0	0.00129371431339	0.0	2.29897741485e-06
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__HA64;f__;g__	97.1528471484	3.97010949636e-20	2.26653341088e-19	4.28374814657e-17	8.25869720284e-05	0.0	0.0	0.000563015272452	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;Other;Other	96.3202820565	5.96938546607e-20	3.38998258837e-19	6.44096691789e-17	9.54432986192e-06	0.0	0.000106332084401	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter	95.6596516216	8.25003431641e-20	4.66062148032e-19	8.90178702741e-17	3.96093287891e-06	0.0	0.000217398322221	0.0	3.28914508661e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Alkalibacillus	94.307760556	1.5994154379e-19	8.98838154944e-19	1.72576925749e-16	0.0	0.0	0.000189180651707	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus	92.1365561239	4.62944956783e-19	2.58817413663e-18	4.99517608369e-16	6.32047225252e-05	0.00226392495249	2.22716653192e-06	0.0	2.15786030683e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__	91.6142733282	5.97757989914e-19	3.32464366555e-18	6.44980871117e-16	1.70877174422e-05	0.0	0.000314413876149	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__	91.5493213498	6.17061006918e-19	3.41440423828e-18	6.65808826465e-16	0.000340854435068	0.0	0.0	0.0	6.91163217657e-05
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__;g__	91.3742670498	6.72244451375e-19	3.70077430119e-18	7.25351763033e-16	7.18871348509e-05	0.0	0.0	1.16007361253e-05	1.33583275546e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	91.0134534075	8.02038981087e-19	4.3928937086e-18	8.65400060593e-16	0.00430956712041	0.000120643647105	0.000119826422605	0.0	0.000344409724657
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;Other	89.7313711784	1.50164824005e-18	8.18322450008e-18	1.62027845102e-15	0.000121565792986	3.44284524917e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__	88.9181759491	2.23503403335e-18	1.2118601618e-17	2.41160172199e-15	0.000165953773245	6.20542936137e-05	0.000254924943388	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__	88.0161657078	3.4739452668e-18	1.87419347144e-17	3.74838694287e-15	0.000522039180284	0.000542490874836	0.0	0.000825191950716	0.000187422598805
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	87.5007303294	4.46945337643e-18	2.39927372795e-17	4.82254019317e-15	0.000394867146179	1.82372594505e-06	0.0	0.000126399422174	0.000258484784831
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia	87.232699922	5.09511427753e-18	2.67689237577e-17	5.49762830545e-15	2.42515100401e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides	87.232699922	5.09511427753e-18	2.67689237577e-17	5.49762830545e-15	5.99621891288e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella	87.232699922	5.09511427753e-18	2.67689237577e-17	5.49762830545e-15	4.00128794485e-05	0.0	0.0	0.0	0.0
