OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Vertebrate_mean	Invertebrate_mean
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60;g__	6.60713557321	0.0101570915005	0.0286148870211	1.0	3.07559605538e-06	4.62819617443e-07
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	6.46668042592	0.0109915655098	0.0308851541279	1.0	0.00020756408292	0.000110109083931
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum	6.43611289081	0.0111823075706	0.0313395061525	1.0	7.10772484604e-06	8.34690888761e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus	6.36732529639	0.0116240670757	0.0324931823178	1.0	1.30433518999e-06	4.40009689523e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__ACK-M1;g__	6.32754643796	0.0118876668183	0.0329737596323	1.0	1.70903127322e-07	0.000107087407423
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	6.32754643796	0.0118876668183	0.0329737596323	1.0	1.33054592832e-07	9.72087234916e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Pseudochrobactrum	6.32754643796	0.0118876668183	0.0329737596323	1.0	1.33054592832e-07	0.000139032613366
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	6.28694135316	0.0121630772917	0.0336511805069	1.0	0.000637704934335	0.000336868077065
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__;g__	6.23483616786	0.0125261180971	0.0343424800148	1.0	2.2606941096e-06	0.000192824827861
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29;f__;g__	6.22834972332	0.0125720848988	0.0343424800148	1.0	0.0	0.000207488650459
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Microcystaceae;g__Microcystis	6.22834972332	0.0125720848988	0.0343424800148	1.0	0.0	5.52980593127e-05
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Arthronema	6.22834972332	0.0125720848988	0.0343424800148	1.0	0.0	3.27008187475e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia	6.22834972332	0.0125720848988	0.0343424800148	1.0	0.0	3.50124889619e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__	6.19557016729	0.0128070458277	0.0348959657781	1.0	0.000126199795556	0.000164181452319
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__;g__	6.06627428265	0.0137787304964	0.0374489929612	1.0	0.000936442629939	1.22775149616e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;Other	5.89473735486	0.0151861941357	0.0411706117397	1.0	2.41474332031e-05	0.000113630852504
k__Bacteria;p__TM7;c__TM7-1;o__;f__;g__	5.88664872539	0.0152561065808	0.0412564887236	1.0	6.409279406e-08	0.000264909174832
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Modestobacter	5.79366794866	0.0160839965092	0.0431707269489	1.0	0.0	6.54575893174e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__1-68	5.79366794866	0.0160839965092	0.0431707269489	1.0	0.0	3.85584392471e-05
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc;g__	5.79366794866	0.0160839965092	0.0431707269489	1.0	0.0	3.08593338588e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Zoogloea	5.77242679353	0.0162795384723	0.0435871513936	1.0	5.98745667742e-06	9.71228158717e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter	5.61335434898	0.017824111337	0.0476044953777	1.0	4.46026543406e-07	7.56219854819e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	5.51402302612	0.0188646069005	0.0502590391251	1.0	1.68786950507e-05	0.00054881502099
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__	5.44083226503	0.0196712941811	0.0522791291168	1.0	1.59298234901e-05	0.000114982806471
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;Other;Other	5.39940472226	0.0201436208796	0.0534028671475	1.0	2.88549507453e-06	3.08706051487e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	5.36231238958	0.0205764724697	0.0537722851515	1.0	5.61672574193e-06	0.00023923638854
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum	5.36184585886	0.0205819775418	0.0537722851515	1.0	0.0	3.26657481469e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Candidatus Aquiluna	5.36184585886	0.0205819775418	0.0537722851515	1.0	0.0	5.72620523174e-05
k__Bacteria;p__OP3;c__BD4-9;o__;f__;g__	5.36184585886	0.0205819775418	0.0537722851515	1.0	0.0	5.37489583887e-05
k__Bacteria;p__OP3;c__koll11;o__;f__;g__	5.36184585886	0.0205819775418	0.0537722851515	1.0	0.0	6.65992976506e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Paucibacter	5.36184585886	0.0205819775418	0.0537722851515	1.0	0.0	5.36576250702e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	5.35397330025	0.0206751040695	0.0538851142294	1.0	0.000403264818003	9.98460147541e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	5.19050087348	0.0227106699678	0.0567084427978	1.0	6.05877007417e-07	0.00014239636097
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;Other	5.0632219313	0.0244387635783	0.0567084427978	1.0	9.46448862002e-07	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Edaphobacter	5.0632219313	0.0244387635783	0.0567084427978	1.0	5.05642684637e-07	0.0
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.06320277411e-06	0.0
k__Bacteria;p__Actinobacteria;Other;Other;Other;Other	5.0632219313	0.0244387635783	0.0567084427978	1.0	7.96400283576e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineococcus	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.1087420947e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agromyces	5.0632219313	0.0244387635783	0.0567084427978	1.0	6.6403899562e-07	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	5.39074763255e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BS11;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	5.39305328334e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;Other	5.0632219313	0.0244387635783	0.0567084427978	1.0	2.53207508681e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;Other;Other	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.69168002327e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Sporocytophaga	5.0632219313	0.0244387635783	0.0567084427978	1.0	6.96947933922e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	4.87863553745e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Cryomorpha	5.0632219313	0.0244387635783	0.0567084427978	1.0	3.82936549366e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina	5.0632219313	0.0244387635783	0.0567084427978	1.0	7.52383859236e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gelidibacter	5.0632219313	0.0244387635783	0.0567084427978	1.0	2.39315180634e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Ornithobacterium	5.0632219313	0.0244387635783	0.0567084427978	1.0	5.68832937279e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Olivibacter	5.0632219313	0.0244387635783	0.0567084427978	1.0	7.10711804558e-07	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Flavihumibacter	5.0632219313	0.0244387635783	0.0567084427978	1.0	4.83875077897e-07	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Niabella	5.0632219313	0.0244387635783	0.0567084427978	1.0	2.49000758026e-06	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	7.15907072869e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix	5.0632219313	0.0244387635783	0.0567084427978	1.0	2.06161617312e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	5.54245172079e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	5.0632219313	0.0244387635783	0.0567084427978	1.0	2.47195590824e-06	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.6070064618e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Arthrospira	5.0632219313	0.0244387635783	0.0567084427978	1.0	3.94294773783e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.1228978219e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseococcus	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.09611171242e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;Other	5.0632219313	0.0244387635783	0.0567084427978	1.0	2.04125773287e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Magnetospirillum	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.89443926941e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Phaeospirillum	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.97147386892e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Holosporaceae;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	5.61448910952e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Denitrobacter	5.0632219313	0.0244387635783	0.0567084427978	1.0	6.24824040412e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Oligella	5.0632219313	0.0244387635783	0.0567084427978	1.0	7.1906287697e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__RS62	5.0632219313	0.0244387635783	0.0567084427978	1.0	9.28914212745e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Microvirgula	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.57533380343e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Candidatus Accumulibacter	5.0632219313	0.0244387635783	0.0567084427978	1.0	7.9708200478e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__K82	5.0632219313	0.0244387635783	0.0567084427978	1.0	2.61240180952e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	6.6403899562e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	8.85438452068e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;Other;Other	5.0632219313	0.0244387635783	0.0567084427978	1.0	9.28914212745e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.97147386892e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;Other;Other	5.0632219313	0.0244387635783	0.0567084427978	1.0	2.34995921382e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Methylophaga	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.63658834277e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	2.06161617312e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio	5.0632219313	0.0244387635783	0.0567084427978	1.0	9.99745020217e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas	5.0632219313	0.0244387635783	0.0567084427978	1.0	5.96311165387e-07	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	1.48999287515e-06	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus	5.0632219313	0.0244387635783	0.0567084427978	1.0	5.36299768914e-07	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__;f__;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	4.69991842764e-07	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__	5.0632219313	0.0244387635783	0.0567084427978	1.0	7.87491262191e-07	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__	4.93286465335	0.026350600732	0.0606232370785	1.0	0.0	2.33443708926e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__	4.93286465335	0.026350600732	0.0606232370785	1.0	0.0	1.69759480668e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator	4.93286465335	0.026350600732	0.0606232370785	1.0	0.0	8.8704185554e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Simplicispira	4.93286465335	0.026350600732	0.0606232370785	1.0	0.0	5.29552885144e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__	4.91998438836	0.0265477570063	0.0609468719358	1.0	5.4773003559e-05	5.96482518543e-06
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	4.8181302898	0.0281618773504	0.0645152137178	1.0	0.0011987900412	0.000550823391686
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	4.80509267149	0.0283757405611	0.0648674238675	1.0	0.000216946455914	5.08620508714e-05
k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__	4.71087485941	0.029972394938	0.0683725457464	1.0	2.57224213566e-06	0.000180796732773
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__	4.66350262575	0.0308102781226	0.0701356331102	1.0	1.10541349663e-05	7.08862345251e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	4.61134088954	0.0317611889691	0.0721480482057	1.0	2.70422574495e-06	9.25748273894e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	4.53967185564	0.0331179400381	0.0750719691199	1.0	0.000158695939119	0.000170728667612
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__	4.52008698772	0.033499128133	0.0755797144169	1.0	1.64927660991e-06	2.7619645728e-05
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix	4.50670565326	0.033762207923	0.0755797144169	1.0	0.0	3.94791340096e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Blastococcus	4.50670565326	0.033762207923	0.0755797144169	1.0	0.0	5.90505159787e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__	4.50670565326	0.033762207923	0.0755797144169	1.0	0.0	2.76365840991e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Rheinheimera	4.50670565326	0.033762207923	0.0755797144169	1.0	0.0	0.000103520721696
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix	4.50670565326	0.033762207923	0.0755797144169	1.0	0.0	6.31849658756e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter	4.49689126397	0.0339565325761	0.0758573471007	1.0	2.5280372638e-06	4.76872011329e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana	4.34807420941	0.0370508198731	0.0825988319072	1.0	5.1243099832e-06	1.44431300149e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Shinella	4.3037973951	0.0380273727497	0.0846011034989	1.0	3.16145410915e-06	4.71726372287e-07
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40;g__	4.29795273518	0.0381582812949	0.0847176656733	1.0	8.14212559036e-07	2.87624324405e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	4.2836007197	0.0384817454729	0.08526037652	1.0	2.48125353805e-05	0.000159475171366
k__Bacteria;p__Bacteroidetes;c__At12OctB3;o__;f__;g__	4.16754574482	0.0412054465937	0.0908372120403	1.0	2.66109185663e-07	3.55036757778e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__	4.16754574482	0.0412054465937	0.0908372120403	1.0	6.19329266404e-07	6.43283558087e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter	4.16565848863	0.0412513752546	0.0908372120403	1.0	0.000733696531958	4.60677780017e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	4.08335949629	0.0433074723069	0.0945931516146	1.0	0.0	1.92641073334e-05
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__;g__	4.08335030077	0.0433077079681	0.0945931516146	1.0	0.0	2.84273457843e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__	4.08335030077	0.0433077079681	0.0945931516146	1.0	0.0	3.16900805746e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Aquimonas	4.08335030077	0.0433077079681	0.0945931516146	1.0	0.0	8.06382645435e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	3.87816185076	0.0489180870552	0.106631547339	1.0	0.00213022611278	0.000313157794973
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium	3.85967287194	0.0494599708824	0.107595380206	1.0	3.57961364979e-06	0.000172214874589
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Propionivibrio	3.79834960838	0.0513031271509	0.111380430978	1.0	6.57527002386e-06	4.47994969317e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	3.77533002311	0.0520136391888	0.112696218242	1.0	1.22730236895e-06	8.08687752742e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__	3.75026299568	0.0527992032584	0.114169018669	1.0	1.2818558812e-07	0.000110925817713
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	3.69239466913	0.0546610856725	0.117958622881	1.0	9.56166390649e-05	0.000211004259584
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Janibacter	3.66278015855	0.0556407158803	0.118883826604	1.0	0.0	8.84642047934e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium	3.66278015855	0.0556407158803	0.118883826604	1.0	0.0	3.63303555637e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	3.66278015855	0.0556407158803	0.118883826604	1.0	0.0	2.53189292993e-05
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	3.66278015855	0.0556407158803	0.118883826604	1.0	0.0	5.02878774348e-05
